0.164461,-0.553191,0.328886,3.10577,0.0449817,0.0437942
0.164447,-0.553205,0.328856,3.10584,0.0450112,0.0438084
0.247348,-0.548007,0.33338,3.11677,0.0537124,0.0661368
0.281239,-0.545807,0.33881,3.11692,0.0539127,0.0661375
0.281284,-0.545807,0.338806,3.11689,0.053904,0.0660886
0.281293,-0.545813,0.338785,3.11692,0.0539246,0.0661258
0.361818,-0.545958,0.359177,3.11659,0.0537428,0.0660876
0.374153,-0.546212,0.362563,3.11667,0.0539059,0.0661112
